,Country,State,Incident description,Vehicle model,Mode,Damage description,Injury description,Vehicle status,Fault,Weather,Time of Day,Road Conditions,Driverless,Collision Type,Vehicle type,Date,Time,Google Street View,Latitude,Longitude,near intersection,near crosswalk,near bus-bike lane,near two-way road,near traffic light,near light pole,near stop line,near stop sign,detection applied,Other Parties,Injury,Damage,Validity
439,United States,California,"The AV aproached the intersection as a Toyota Tundra was yielding for pedestrians and blocking the bike lane with two cyclists approaching. The AV braked for the two cyclists as a third cyclist traveling behind the AV veered left to avoind another vehicle pulling out of a curbside parking spot. The third cyclist then made contact with the right rear bumper of the AV, falling off their bike.",Chevrolet Bolt,Autonomous,No damage,The cyclist reported minor injuries,Moving,Cyclist,Clear,Daylight,Dry,No,Rear-end,Passenger car,28/01/2022,13:09,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.765882,-122.407666",37.765882,-122.407666,True,True,False,False,True,False,False,False,True,Cyclist  ,Slight  ,No Damage  ,Valid
440,United States,California,"The AV driver parked the AV when a Toyota Highlander pulled in front of the AV too tightly, scratching the left front bumper of the AV.",Chevrolet Bolt,Conventional,Left front bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Unknown,No,Side swipe,Passenger car,21/09/2018,16:48,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.762904,-122.410328",37.762904,-122.410328,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
441,United States,California,The AV was coming to a stop for a stop sign when a Ford Transit cargo van approaching from the rear failed to stop behind the AV and made contact with the AV. Police and Emergency Medical Services were called. The AV was towed from the scene.,Chevrolet Bolt,Autonomous,Rear bumper,The Ford driver was transported by EMS for further evaluation,Stationary,Driver of another vehicle,Cloudy,"Night, with street lights",Dry,Yes,Rear-end,Passenger car,08/06/2023,22:22,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.762125,-122.412818",37.762125,-122.412818,False,True,False,True,False,False,False,True,True,Truck  ,Slight  ,Slight  ,Valid
442,United States,California,"The AV was stopped after having executed a pull-over in autonomous mode, at which time the AV driver disengaged autonomous mode and took manual control. The AV driver then proceeded into the driving lane and made contact with the right rear fender of a Toyota Tacoma.",Jaguar I-Pace,Disengagement,Front left bumper,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,30/08/2021,7:30,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.751321,-122.407854",37.751321,-122.407854,False,False,False,False,False,False,False,True,True,Car  ,No Injury  ,Slight  ,Valid
443,United States,California,The AV was stopped at a red light when a Volkswagen Jetta approaching from the rear did not come to a complete stop and made contact with the AV. The Volkswagen drove away.,Chevrolet Bolt,Autonomous,No damage,The AV driver requested medical treatment,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,01/05/2019,23:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.752938,-122.406564",37.752938,-122.406564,True,True,False,False,True,False,False,False,True,Car  ,Slight  ,No Damage  ,Valid
444,United States,California,"The AV changed lanes from the center lane to the right lane before slowing to a stop at a red light. While the AV was making the lane change, a Toyota 4Runner immediately behind the AV in the right lane moved to the center lane and made contact with the right rear sensor of the AV.",Jaguar I-Pace,Autonomous,No damage,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,16/09/2022,6:37,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.752834,-122.406256",37.752834,-122.406256,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,No Damage  ,Valid
445,United States,California,The AV driver was navigating a narrow roadway with an oncoming vehicle when the AV made contact with a parked Ford Edge on the right side of the road.,Jaguar I-Pace,Conventional,Minor scrapes,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,13/08/2021,10:11,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.752903,-122.411031",37.752903,-122.411031,True,False,False,False,False,False,False,True,True,Car  ,No Injury  ,Slight  ,Valid
446,United States,California,The AV was in the intersection when the AV began to slow for a motorcyclist in opposite direction signaling to make an unprotected left turn. The AV driver disengaged autonomous mode and continued to slow the AV. The motorcyclist attempted to turn behind the AV and made contact with the left rear corner of the AV. The motorcyclist remained upright and rode away without stopping to provide any information.,Jaguar I-Pace,Disengagement,Rear left bumper,No injury,Moving,Motorcyclist,Clear,"Night, with street lights",Dry,No,Side swipe,Passenger car,21/01/2022,2:10,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.754034,-122.415366",37.754034,-122.415366,True,True,False,False,False,False,True,False,True,Motorcycle  ,No Injury  ,Slight  ,Valid
447,United States,California,"The AV was stopped at a red traffic light when a pedestrian entered the crosswalk. When the traffic light turned green, the AV remained stopped for a crossing pedestrian who had just reached the pedestrian island in the middle of the crosswalk. After a brief pause, the AV started to proceed, when a Toyota RAV4 behind the AV made contact with the AV.",Jaguar I-Pace,Autonomous,Rear bumper,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,30/03/2022,11:07,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.756315,-122.406685",37.756315,-122.406685,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
448,United States,California,The AV began to brake as it approached a stopped van on the oncoming side of the narrow roadway. The AV driver disengaged autonomous mode and began proceeding straight when the front of the AV made contact with a Toyota Avalon XLS parked along the curb.,Jaguar I-Pace,Disengagement,Front right sensor housing,No injury,Moving,In-vehicle AV driver,Cloudy,Daylight,Dry,No,Side swipe,Passenger car,02/07/2023,13:13,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.758000,-122.407825",37.758,-122.407825,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
449,United States,California,"The AV in the leftmost lane approached the intersection with green light when an individual riding a motorized scooter proceeded to turn left across the paths of the AV and other oncoming vehicles. The AV began to brake, and the AV driver disengaged autonomous mode and brought the AV to a stop. A Ford C-Max traveling directly behind the AV rear-ended the AV. The individual riding the scooter was not hit by any vehicle and left the scene.",Jaguar I-Pace,Disengagement,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,04/04/2023,10:46,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.757807,-122.406833",37.757807,-122.406833,True,True,False,True,True,True,False,False,True,Scooter  ,No Injury  ,Slight  ,Valid
450,United States,California,"The AV was traveling in the leftmost thru lane, adjacent to a dedicated left turn lane on its left. As the AV approached the intersection, it came to a stop behind its lead vehicle. The Toyota Camry behind the AV then attempted to change lanes into the dedicated left turn lane, rear-ending the AV.",Jaguar I-Pace,Autonomous,Rear left bumper,No injury,Stationary,Driver of another vehicle,Raining,Daylight,Wet,Yes,Rear-end,Passenger car,30/01/2024,17:15,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.757167,-122.406778",37.757167,-122.406778,False,False,True,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
451,United States,California,"The AV was at a complete stop in response to a red light. As the AV was proceeding after the light turned green, a Dodge Charger failed to stop for the red light, entered the intersection, and made contact with the AV. The AV was towed from the scene.",Chevrolet Bolt,Autonomous,Left and rear of the vehicle,The Dodge Charger passenger was assessed by medical personnel at the scene,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,Yes,Broadside,Passenger car,17/08/2023,0:19,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.749021,-122.418227",37.749021,-122.418227,True,False,False,True,True,True,False,False,True,Car  ,Slight  ,Severe  ,Valid
452,United States,California,"The AV had come to a complete stop at the 4-way stop sign intersection before proceeding to make a left turn. As the AV was completing the left turn, a Volvo S60 entered the intersection without fully stopping at the stop sign. The AV began to brake, the AV driver disengaged autonomous mode and manually stopped the AV just prior the Volvo made contact with the AV.",Chrysler Pacifica,Disengagement,Left front wheel well and driver door,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,12/01/2021,15:15,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.748986,-122.419322",37.748986,-122.419322,False,True,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
453,United States,California,"The AV driver was proceeding through a green light at approximately 25 mph when a passenger vehicle traveling with no headlights entered the same intersection against the light, making contact with the AV at approximately 14 mph. The other vehicle left the scene without exchanging information.",Jaguar I-Pace,Conventional,Rear right quarter panel,No injury,Moving,Driver of another vehicle,Raining,"Night, with street lights",Wet,No,Broadside,Passenger car,21/12/2021,0:35,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.748186,-122.420367",37.748186,-122.420367,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
454,United States,California,"The AV was stopped in the dedicated left turn lane, awaiting a green signal to turn. The signal for traffic proceeding straight turned green, and traffic in adjacent lanes began moving. The left turn arrow for the dedicated lane occupied by the AV remained red. The Toyota Corolla SE that had stopped directly behind the AV began moving forward and made contact with the AV.",Jaguar I-Pace,Autonomous,No damage,No injury,Stationary,Driver of another vehicle,Raining,"Night, with street lights",Wet,No,Rear-end,Passenger car,11/03/2023,21:27,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.748179,-122.417999",37.748179,-122.417999,True,True,False,False,True,True,False,True,True,Car  ,No Injury  ,No Damage  ,Valid
455,United States,California,"The AV was attempting to make a right turn while yielding to a pedestrian in the adjacent crosswalk. The AV driver disengaged autonomous mode and shortly thereafter, an Audi Q5 approached from behind, passed on the left side of the AV and made contact with the AV. The Audi left the scene.",Jaguar I-Pace,Disengagement,Rear left sensor housing,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Side swipe,Passenger car,10/05/2022,9:18,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.752353,-122.417323",37.752353,-122.417323,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
456,United States,California,"The AV was stopped at a red light when a Toyota SUV failed to stop for the red traffic light and entered the intersection, causing a collision with an Acura TSX. The Toyota spun after making contact with the passenger car and collided with the stopped AV. The SUV left the scene.",Toyota Highlander,Autonomous,"Front left bumper, fender, mirror, and sensors",No injury,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Side swipe,Passenger car,31/12/2023,21:12,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.752194,-122.417361",37.752194,-122.417361,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
457,United States,California,"The AV yielded to an electric scooter violating a red light, the AV driver disengaged autonomous mode, and shortly thereafter, the electric scooter made contact with the right rear corner of the AV.",Chevrolet Bolt,Disengagement,Rear right fascia and brake light,No injury,Moving,Scooterist,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,06/11/2019,21:10,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.752236,-122.418496",37.752236,-122.418496,True,True,False,False,True,False,False,False,True,Scooter  ,No Injury  ,Slight  ,Valid
458,United States,California,"The AV was at a complete stop in response to a stop sign, when a San Francisco Police Department Ford Explorer that was in front of the AV reversed from the intersection and made contact with the AV.",Chevrolet Bolt,Autonomous,Front bumper,No injury,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Head-on,Passenger car,01/10/2021,1:56,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.755412,-122.417658",37.755412,-122.417658,True,True,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
459,United States,California,The AV driver stopped the AV when a bicyclist riding on the wrong side of the street rode into the front bumper of the AV.,Toyota Highlander,Conventional,No damage,No injury,Stationary,Cyclist,Clear,Daylight,Dry,No,Head-on,Passenger car,05/02/2022,8:39,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.757947,-122.413532",37.757947,-122.413532,False,False,False,False,False,False,False,False,True,Cyclist  ,No Injury  ,No Damage  ,Valid
460,United States,California,The AV driver was preparing to turn left when the front left wheel rode over a traffic island.,Toyota Highlander,Conventional,Sidewall of the tire,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Hit object,Passenger car,16/04/2024,17:19,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.757250,-122.414556",37.75725,-122.414556,True,True,False,True,True,False,False,False,True,Other  ,No Injury  ,Slight  ,Valid
461,United States,California,"The AV was stopped behind a car that was double-parked and also was yielding to an oncoming car. As the oncoming car approached the AV, it made contact with the AV.",Jaguar I-Pace,Autonomous,Front bumper,No injury,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,25/06/2021,12:35,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.757292,-122.415119",37.757292,-122.415119,False,True,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
462,United States,California,"The AV was slowing down as it approached the four-way stop, at which point the driver of a Chevrolet Silverado drove into the oncoming lane and began passing the AV. While driving past the AV, the truck clipped the AV's front driver's-side corner and continued through the intersection in the opposite lane of travel.",Chevrolet Bolt,Autonomous,"Scratch on front bumper, damage to sensor",No injury,Moving,Driver of another vehicle,Unknown,Unknown,Unknown,No,Side swipe,Passenger car,05/07/2017,10:54,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.760460,-122.415791",37.76046,-122.415791,True,True,False,False,False,False,False,True,True,Truck  ,No Injury  ,Slight  ,Valid
463,United States,California,"As the AV passed through the intersection, a scooter came up from behind the AV and used the right-turn only lane to pass the AV on its passenger side. The scooter entered the AV's lane in front of the AV, and in response the AV stopped. At the same time, an oncoming Subaru Impreza behind the AV attempted to turn left, clipping the rear, driver's side corner of the AV.",Chevrolet Bolt,Autonomous,Scratch on rear left bumper,No injury,Stationary,Driver of another vehicle,Unknown,Unknown,Unknown,No,Side swipe,Passenger car,17/10/2017,16:06,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.763703,-122.415259",37.763703,-122.415259,True,True,False,False,True,False,False,False,True,Scooter  ,No Injury  ,Slight  ,Valid
464,United States,California,The AV was struck on its left rear corner by a Honda Civic making a left turn.,Chevrolet Bolt,Autonomous,Left rear bumper,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,28/06/2018,14:52,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.763444,-122.419544",37.763444,-122.419544,True,True,True,True,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
465,United States,California,"Ahead of the AV, a delivery truck was double-parked in the rightmost lane. The AV began to maneuver round the double-parked vehicle by changing lanes. At the same time, a Honda Civic traveling behind the AV in the rightmost lane also behan to maneuver and increase speed into the leftmost lane. Shortly therafter, contact was made with the AV.",Chevrolet Bolt,Autonomous,Front left side door and radar assembly,The driver of the other vehicle later claimed injuries,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Side swipe,Passenger car,14/03/2022,12:26,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.765071,-122.420092",37.765071,-122.420092,False,False,False,False,True,False,False,False,True,Truck  ,Slight  ,Severe  ,Valid
466,United States,California,"The AV was stopped at a green light in between crosswalks, waiting for pedestrians to cross over the street. A different pedestrian ran across the other street against the ""Do not walk"" symbol, shouting, and struck the left side of the AV's rear bumper and hatch with his entire body.",Chevrolet Bolt,Autonomous,Left tail light,No injury,Stationary,Pedestrian,Unknown,Unknown,Unknown,No,Other,Passenger car,01/01/2018,21:26,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.764878,-122.421839",37.764878,-122.421839,True,True,False,False,True,False,False,False,True,Pedestrian  ,No Injury  ,Slight  ,Valid
467,United States,California,"The AV was traveling straight when a Ford pickup truck was traveling in opposite direction partially in the AV's lane of travel. The AV stopped due to limited space to procees forward due to the encroaching Ford pickup truck, and shortly thereafter, the Ford pickup truck made contact with the AV. The Ford left the scene.",Chevrolet Bolt,Autonomous,"Rear left bumper fascia, quarter panel, and wheel molding",No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,Yes,Side swipe,Passenger car,13/08/2023,16:45,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.764333,-122.422841",37.764333,-122.422841,False,False,False,False,False,False,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
468,United States,California,"The AV was making a right turn when an Audi A4, entering traffic from a curbside parked position, made contact with the AV.",Chevrolet Bolt,Autonomous,"Rear right bumper, wheel well, rear parking sensor",No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,07/03/2019,1:29,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.764863,-122.424067",37.764863,-122.424067,True,True,False,True,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
469,United States,California,"The AV slowed to a stop due to a pedestrian on a scooter who entered the lane of traffic in front of the AV and started proceeding in circles. Shortly thereafter, the pedestrian approached the stopped AV, placed the scooter on the ground in front of the AV's front ride tire, and walked away off the roadway. After the pedestrian left, the AV attempted to proceed forward and made contact with the abandoned scooter.",Chevrolet Bolt,Autonomous,No damage,No injury,Moving,AV technology,Clear,"Night, with street lights",Dry,Yes,Hit object,Passenger car,16/06/2023,23:30,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.760291,-122.418725",37.760291,-122.418725,False,True,False,False,False,False,False,False,True,Scooter  ,No Injury  ,No Damage  ,Valid
470,United States,California,"The AV driver was preparing to make a left turn, when a passenger car passed the AV and the vehicle directly behind the AV by crossing into and driving in the opposing lane of traffic. As the passenger vehicle passed the AV on the left, it made contact with the AV, after which the passenger car left the scene.",Jaguar I-Pace,Conventional,Front left corner,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Side swipe,Passenger car,02/07/2022,2:50,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.760124,-122.421283",37.760124,-122.421283,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
471,United States,California,"The AV while in manual mode was surrounded by individuals who jumped onto the hood, roof and the trunk of the car and vandalized the vehicle with spray paint. The AV driver was eventually able to direct the AV safely out of the crowd.",Jaguar I-Pace,Conventional,Hood and roof sensors,No injury,Stationary,Pedestrian,Clear,"Night, with street lights",Dry,No,Other,Passenger car,08/07/2022,22:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.758925,-122.425777",37.758925,-122.425777,False,False,False,False,False,True,False,False,True,Other  ,No Injury  ,Slight  ,Valid
472,United States,California,"The AV was stopped when it switched to reverse gear in preparation for making a multipoint turn, just as the AV driver disengaged autonomous mode by applying the accelerator pedal. The AV then made contact with a Honda Civic behind it.",Jaguar I-Pace,Disengagement,Rear bumper,No injury,Moving,AV technology,Cloudy,Daylight,Dry,No,Unknown,Passenger car,18/03/2021,11:39,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.756409,-122.427882",37.756409,-122.427882,False,False,False,True,False,False,True,False,True,Car  ,No Injury  ,Slight  ,Valid
473,United States,California,"The AV came to a complete stop at a stop sign, a Toyota RAV4 then rear-ended the AV.",Volvo XC90,Conventional,No damage,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,16/05/2017,12:54,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.754539,-122.432161",37.754539,-122.432161,True,True,False,False,False,False,False,False,True,Car  ,No Injury  ,No Damage  ,Valid
474,United States,California,The AV was stopped at a stop sign at the four way intersection when a Chevrolet Silverado traveling behind made contact with the rear bumper of the AV.,Chevrolet Bolt,Autonomous,Rear bumper,Minor injuries,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,10/05/2021,15:58,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.754526,-122.434213",37.754526,-122.434213,False,True,False,False,False,False,True,True,True,Truck  ,Slight  ,Slight  ,Valid
475,United States,California,The AV was making a right turn when a Toyota Sienna traveling straight made contact with the rear driver bumper of the AV.,Chevrolet Bolt,Autonomous,Rear driver bumper and wheel well,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Unknown,No,Unknown,Passenger car,16/05/2021,13:26,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.751968,-122.422826",37.751968,-122.422826,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
476,United States,California,The AV driver was parallel parked to the curb when a Subaru Impreza pulled up behind the AV. The AV driver reversed to exit the parking location shortly after the Subaru arrived and made contact with the Subaru.,Jaguar I-Pace,Conventional,Rear bumper,No injury,Moving,In-vehicle AV driver,Clear,"Night, with street lights",Dry,No,Rear-end,Passenger car,29/04/2022,20:40,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.752005,-122.423161",37.752005,-122.423161,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
477,United States,California,The AV driver was parallel parking when a roof-mounted sensor made contact with a low-hanging tree branch.,Chrysler Pacifica,Conventional,Roof-mounted sensor,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,24/02/2021,16:06,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.751765,-122.426922",37.751765,-122.426922,False,False,False,False,False,False,False,False,True,Other  ,No Injury  ,Slight  ,Valid
478,United States,California,The AV was yielding to pedestrians crossing the street when a Ford F-150 traveling directly behind the AV rear-ended the AV.,Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Cloudy,Daylight,Dry,Yes,Rear-end,Passenger car,28/06/2023,7:50,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.750879,-122.427544",37.750879,-122.427544,True,True,False,False,False,False,True,False,True,Truck  ,No Injury  ,Slight  ,Valid
479,United States,California,"The AV approached a Toyota RAV4 that was stopped in the lane in front of the AV. The AV began passing the stopped Toyota on the left when the Toyota began reversing in the lane. The AV stopped behind and to the left of the Toyota, while the Toyota continued reversing and began a turning maneuver to enter a parking space. The Toyota then made contact with the AV.",Jaguar I-Pace,Autonomous,Front right corner,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,Yes,Side swipe,Passenger car,27/04/2023,17:29,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.750007,-122.428904",37.750007,-122.428904,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
480,United States,California,"The AV yielded to a jaywalking pedestrian and for clearance to maneuver around a double-parked vehicle immediately ahead of it. While the AV waited, an Isuzu NPR pulling out of a driveway and into the AV's lane made contact with the left rear corner of the AV.",Chevrolet Bolt,Autonomous,"Rear left bumper, fender and radar",No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,06/08/2019,10:22,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.751489,-122.430726",37.751489,-122.430726,True,False,False,False,False,False,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
481,United States,California,"The Av came to a stop to yield to a heavy truck. As the heavy truck moved past the AV, the front left tire of the heavy truck made contact with the AV. The truck left the scene.",Jaguar I-Pace,Autonomous,Rear left sensor,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,Yes,Side swipe,Passenger car,24/02/2023,7:23,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.749781,-122.432380",37.749781,-122.43238,False,False,False,False,False,False,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
482,United States,California,"The AV was stopped at a stop sign while yielding to pedestrians in the crosswalk. After the pedestrians had crosses, the AV started to edge forward when a Toyota RAV4 to the AV's rear passed the AV by driving in the oncoing lane and made contact with the left rear sensor housing of the AV.",Jaguar I-Pace,Autonomous,Rear left sensor housing,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,31/01/2022,8:43,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.749059,-122.431541",37.749059,-122.431541,True,True,True,True,True,False,False,True,True,Car  ,No Injury  ,Slight  ,Valid
483,United States,California,The AV driver attempted to reverse into a parallel parking spot when collided with a parked Audi.,Chevrolet Bolt,Conventional,No damage,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,24/01/2020,8:09,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.750969,-122.438913",37.750969,-122.438913,False,True,False,False,True,False,False,False,True,Car  ,No Injury  ,No Damage  ,Valid
484,United States,California,The AV driver made contact witht the traffic island while turning left.,Chevrolet Bolt,Conventional,Front left wheel assembly,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,11/01/2020,12:40,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.746860,-122.444883",37.74686,-122.444883,True,True,False,False,True,True,False,False,True,Other  ,No Injury  ,Slight  ,Valid
485,United States,California,The AV driver was making a right turn when the right rear tire of the AV made contact with a curb at approximately 10 mph.,Chrysler Pacifica,Conventional,Deflated rear right tire,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,08/07/2020,18:33,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.756780,-122.450913",37.75678,-122.450913,False,False,False,True,False,False,False,False,True,Other  ,No Injury  ,Slight  ,Valid
486,United States,California,The AV was stationary for a red light when a Honda Fit coming from behind made contact with the AV.,Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,22/05/2021,14:41,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.764259,-122.430899",37.764259,-122.430899,True,True,False,True,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
487,United States,California,"The AV was stopped in traffic in the left-hand lane when a passenger car that had been stopped behind the AV began moving forward and rear-ended the AV. When the light turned green and traffic began moving, the passenger car left the scene.",Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,13/08/2022,18:07,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.767715,-122.429236",37.767715,-122.429236,True,True,False,True,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
488,United States,California,"The AV came to a stop behind an SUV which was stopped in-lane to load passengers. An Audi Q5 approached from behind the AV and came to a stop. The lead SUV finished loading passengers and proceeded forward, the AV proceeded forward as well. The Audi also proceeded forward and rear-ended the AV. The Audi left the scene.",Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Raining,"Night, with street lights",Wet,Yes,Rear-end,Passenger car,21/03/2024,22:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.767128,-122.428862",37.767128,-122.428862,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
489,United States,California,"The AV entered the oncoming lane in order to proceed around a garbage truck and dumpster. The AV driver disengaged the autonomous mode and took control of the AV. As the AV driver was attempting to re-enter the lane in manual mode, the AV's front driver's tire drove over the curb of a traffic island median.",Chrysler Pacifica,Disengagement,Front bumper,No injury,Moving,In-vehicle AV driver,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,17/12/2020,6:14,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.766714,-122.431125",37.766714,-122.431125,False,True,True,True,False,False,True,False,True,Truck  ,No Injury  ,Slight  ,Valid
